PR_Number,PR_Item,PR_Creation_Date,Plant,Purchase_Group,Material_Group,PR_Release_Date,PR_Requisitioner_Name,PR_Total_Value,Delivery_Date,PR_Approver
100013710,70,15-07-2024,BPS,P40-BPS,3030215,17-07-2024,User242,2327.27,01-09-2024,Approver19
100007281,40,10-07-2024,ANG,P01-CENTRAL,1010008,08-08-2024,User127,897416.73,18-09-2024,Approver16
100014257,20,21-07-2025,ANG,P30-ANG,4040301,30-07-2025,User322,393452.39,19-08-2025,Approver9
100010958,70,05-11-2025,ANG,P30-ANG,3030207,07-11-2025,User627,230744.29,28-11-2025,Approver7
100014326,90,13-12-2025,DOL,P50-DOL,4040302,19-12-2025,User524,154470.25,07-01-2026,Approver17
100011898,20,22-07-2024,VSP,P60-VSP,3030211,05-08-2024,User812,790.62,30-08-2024,Approver1
100011725,80,22-07-2024,BPS,P40-BPS,3030211,01-08-2024,User506,979.44,13-09-2024,Approver3
100007994,80,15-07-2024,JSR,P02-CENTRAL,1010014,22-07-2024,User780,275507.22,09-08-2024,Approver19
100008640,30,26-06-2024,ANG,P01-CENTRAL,2020109,30-06-2024,User226,2329710.12,08-08-2024,Approver6
100006270,80,04-07-2025,JSR,P02-CENTRAL,1010002,05-07-2025,User934,1110334.82,29-07-2025,Approver14
100006630,60,03-07-2024,VSP,P02-CENTRAL,1010004,07-07-2024,User568,1949421.74,13-08-2024,Approver15
100013591,10,14-12-2024,KLN,P20-KLN,3030215,16-12-2024,User212,3125.64,27-12-2024,Approver9
100009082,70,04-02-2025,ANG,P30-ANG,3030201,10-02-2025,User320,24349.23,16-04-2025,Approver20
100009467,10,27-03-2025,VSP,P60-VSP,3030202,02-04-2025,User784,28625.33,17-04-2025,Approver5
100012431,70,29-12-2024,DOL,P50-DOL,3030212,01-01-2025,User611,3014.96,08-02-2025,Approver15
100014563,60,22-10-2025,KLN,P20-KLN,4040303,27-10-2025,User854,928075.01,11-11-2025,Approver6
100013063,70,06-07-2024,DOL,P50-DOL,3030213,10-07-2024,User816,881.79,20-08-2024,Approver4
100010397,40,03-12-2024,DOL,P50-DOL,3030205,21-12-2024,User180,4077.93,13-01-2025,Approver18
100010024,60,30-11-2025,KLN,P20-KLN,3030204,04-12-2025,User399,15350.39,17-01-2026,Approver2
100014944,60,08-11-2024,JSR,P11-JSR,4040308,10-11-2024,User931,402355.1,30-11-2024,Approver8
100011544,40,04-08-2025,JSR,P10-JSR,3030210,06-08-2025,User312,40528.86,29-08-2025,Approver17
100011569,90,03-02-2025,VSP,P60-VSP,3030210,06-02-2025,User116,41703.27,20-02-2025,Approver14
100008047,60,25-12-2024,JSR,P01-CENTRAL,1010015,27-12-2024,User604,191917.1,11-02-2025,Approver6
100010357,20,19-08-2025,JSR,P10-JSR,3030205,21-08-2025,User438,10114.43,09-10-2025,Approver4
100014029,30,13-07-2024,BPS,P40-BPS,3030216,15-07-2024,User435,77803.22,29-08-2024,Approver20
100008114,60,22-11-2025,VSP,P02-CENTRAL,1010015,29-11-2025,User627,225282.9,17-01-2026,Approver10
100006028,70,26-12-2024,DOL,P01-CENTRAL,1010001,27-12-2024,User629,2075849.91,16-01-2025,Approver6
100008041,70,03-12-2024,KLN,P02-CENTRAL,1010015,22-12-2024,User503,194858.73,10-01-2025,Approver10
100009929,30,08-07-2025,KLN,P20-KLN,3030203,09-07-2025,User433,5836.24,11-08-2025,Approver2
100008939,90,12-08-2025,ANG,P30-ANG,3030201,15-08-2025,User358,15791.42,09-09-2025,Approver1
100009217,10,29-10-2024,DOL,P50-DOL,3030202,30-10-2024,User434,17407.04,21-11-2024,Approver19
100010934,10,14-07-2024,VSP,P60-VSP,3030207,18-07-2024,User431,88843.0,10-08-2024,Approver6
100009815,40,28-09-2025,VSP,P60-VSP,3030203,03-10-2025,User346,10729.32,19-10-2025,Approver7
100006130,70,25-09-2025,VSP,P02-CENTRAL,1010001,26-09-2025,User182,1546231.7,06-11-2025,Approver7
100013595,50,31-10-2024,ANG,P30-ANG,3030215,01-11-2024,User981,2676.32,14-12-2024,Approver17
100012105,10,12-08-2025,ANG,P30-ANG,3030211,17-08-2025,User452,688.08,03-09-2025,Approver10
100008279,70,30-11-2025,KLN,P02-CENTRAL,2020102,01-12-2025,User909,381755.62,06-01-2026,Approver14
100010600,50,06-12-2024,ANG,P30-ANG,3030205,07-12-2024,User806,6059.08,31-12-2024,Approver7
100006014,70,25-04-2025,VSP,P02-CENTRAL,1010001,03-06-2025,User316,3389095.53,27-06-2025,Approver15
100014479,10,01-10-2025,VSP,P60-VSP,4040302,02-10-2025,User316,266720.62,17-11-2025,Approver6
100010477,80,12-08-2025,KLN,P20-KLN,3030205,15-08-2025,User635,4479.88,16-09-2025,Approver18
100011948,60,24-06-2025,VSP,P60-VSP,3030211,26-06-2025,User151,935.89,16-07-2025,Approver3
100007526,30,26-11-2025,BPS,P01-CENTRAL,1010010,05-12-2025,User357,979700.51,28-12-2025,Approver3
100008366,50,10-05-2025,KLN,P01-CENTRAL,2020104,24-05-2025,User458,1114304.09,01-07-2025,Approver4
100010649,70,09-09-2024,DOL,P50-DOL,3030205,12-09-2024,User898,3842.21,23-10-2024,Approver15
100009053,70,24-01-2025,JSR,P11-JSR,3030201,03-02-2025,User469,16547.28,24-02-2025,Approver12
100010006,80,21-10-2024,KLN,P20-KLN,3030204,26-10-2024,User490,10364.84,19-11-2024,Approver20
100012981,50,05-04-2025,KLN,P20-KLN,3030213,09-04-2025,User958,689.63,30-04-2025,Approver11
100008341,20,24-11-2025,BPS,P02-CENTRAL,2020103,28-11-2025,User768,250171.61,15-01-2026,Approver10
100006375,90,24-04-2025,BPS,P02-CENTRAL,1010003,29-04-2025,User177,2096913.07,02-06-2025,Approver11
100013471,90,14-02-2025,JSR,P10-JSR,3030215,17-02-2025,User376,6969.31,06-03-2025,Approver16
100012478,20,24-08-2025,JSR,P11-JSR,3030212,26-08-2025,User814,2749.61,01-10-2025,Approver16
100006526,30,01-12-2025,KLN,P02-CENTRAL,1010003,05-12-2025,User716,1162203.36,13-01-2026,Approver6
100006940,10,21-12-2025,JSR,P01-CENTRAL,1010006,22-12-2025,User176,348231.09,25-01-2026,Approver19
100009370,80,28-08-2025,VSP,P60-VSP,3030202,29-08-2025,User980,18406.51,12-10-2025,Approver20
100011719,70,26-07-2024,KLN,P20-KLN,3030211,04-08-2024,User389,941.97,07-09-2024,Approver18
100010574,90,29-12-2024,BPS,P40-BPS,3030205,12-01-2025,User209,4249.61,18-02-2025,Approver19
100012896,10,15-01-2025,KLN,P20-KLN,3030213,18-01-2025,User873,606.21,12-02-2025,Approver18
100008148,70,20-07-2024,JSR,P01-CENTRAL,2020101,21-07-2024,User295,485210.08,14-08-2024,Approver15
100009592,50,10-10-2024,BPS,P40-BPS,3030203,17-10-2024,User623,7733.03,13-11-2024,Approver13
100014085,50,30-07-2024,BPS,P40-BPS,4040301,01-08-2024,User902,358802.46,01-09-2024,Approver1
100014744,40,19-05-2025,JSR,P11-JSR,4040304,20-05-2025,User357,306880.67,01-07-2025,Approver4
100008959,10,09-05-2025,VSP,P60-VSP,3030201,12-05-2025,User934,13862.08,29-06-2025,Approver9
100012165,30,01-10-2024,JSR,P10-JSR,3030212,02-10-2024,User728,1361.85,05-12-2024,Approver11
100009624,50,24-07-2025,BPS,P40-BPS,3030203,09-08-2025,User875,7354.41,20-09-2025,Approver19
100006530,70,07-09-2024,VSP,P01-CENTRAL,1010003,10-09-2024,User954,1054666.05,10-10-2024,Approver2
100009715,10,14-03-2025,KLN,P20-KLN,3030203,18-03-2025,User180,6324.11,24-04-2025,Approver14
100013991,10,15-07-2024,VSP,P60-VSP,3030216,16-07-2024,User108,43442.01,06-09-2024,Approver5
100010733,30,18-09-2025,ANG,P30-ANG,3030206,26-09-2025,User305,37830.12,23-10-2025,Approver11
100007270,50,28-10-2025,VSP,P02-CENTRAL,1010008,31-10-2025,User760,2299692.86,20-12-2025,Approver16
100010282,30,02-04-2025,JSR,P10-JSR,3030204,06-04-2025,User711,14961.88,20-04-2025,Approver10
100007395,40,28-03-2025,BPS,P02-CENTRAL,1010009,29-03-2025,User318,1530704.18,23-04-2025,Approver3
100010851,30,30-01-2025,DOL,P50-DOL,3030206,07-02-2025,User596,31980.77,08-04-2025,Approver8
100010010,60,19-08-2024,JSR,P11-JSR,3030204,22-08-2024,User122,8636.68,26-09-2024,Approver18
100010391,40,20-05-2025,VSP,P60-VSP,3030205,13-06-2025,User588,4464.37,01-07-2025,Approver17
100007798,70,21-09-2024,ANG,P01-CENTRAL,1010013,27-09-2024,User880,539757.2,01-11-2024,Approver11
100008980,60,16-09-2025,DOL,P50-DOL,3030201,30-09-2025,User434,9995.61,10-10-2025,Approver13
100007442,10,28-07-2025,BPS,P01-CENTRAL,1010009,29-07-2025,User323,1239381.16,15-09-2025,Approver13
100013661,60,21-05-2025,KLN,P20-KLN,3030215,02-06-2025,User561,3863.96,15-06-2025,Approver5
100008626,30,22-01-2025,JSR,P02-CENTRAL,2020109,07-02-2025,User511,1941830.12,22-02-2025,Approver7
100009812,10,25-06-2025,KLN,P20-KLN,3030203,28-06-2025,User585,4128.41,01-08-2025,Approver15
100011632,40,07-11-2025,ANG,P30-ANG,3030211,09-11-2025,User439,1126.64,21-11-2025,Approver8
100013679,50,03-02-2025,DOL,P50-DOL,3030215,08-02-2025,User167,2792.61,06-03-2025,Approver20
100013285,60,16-12-2025,DOL,P50-DOL,3030214,19-12-2025,User371,12312.34,23-01-2026,Approver4
100007274,40,27-07-2025,DOL,P02-CENTRAL,1010008,09-08-2025,User325,1501310.69,20-09-2025,Approver17
100012564,40,08-03-2025,KLN,P20-KLN,3030212,09-03-2025,User973,4003.45,23-04-2025,Approver5
100010704,20,01-04-2025,BPS,P40-BPS,3030205,03-04-2025,User748,3598.08,13-05-2025,Approver9
100013091,30,16-04-2025,KLN,P20-KLN,3030213,17-04-2025,User206,1247.36,31-05-2025,Approver8
100007713,70,28-10-2024,KLN,P02-CENTRAL,1010012,30-10-2024,User751,329369.19,23-11-2024,Approver4
100014969,50,27-07-2024,DOL,P50-DOL,4040308,01-08-2024,User254,159880.46,21-08-2024,Approver1
100006956,60,28-01-2025,VSP,P02-CENTRAL,1010006,01-02-2025,User787,220826.5,17-03-2025,Approver11
100012676,30,13-01-2025,BPS,P40-BPS,3030213,18-01-2025,User826,1123.14,05-03-2025,Approver18
100013589,30,10-12-2025,VSP,P60-VSP,3030215,15-12-2025,User762,4311.04,06-02-2026,Approver8
100014171,90,24-08-2025,BPS,P40-BPS,4040301,30-08-2025,User327,254747.99,21-09-2025,Approver9
100014623,20,21-11-2024,BPS,P40-BPS,4040304,29-11-2024,User902,345554.07,19-12-2024,Approver13
100014796,60,03-10-2024,ANG,P30-ANG,4040304,06-10-2024,User647,252858.37,16-11-2024,Approver13
100013943,20,07-01-2025,BPS,P40-BPS,3030216,08-01-2025,User621,29170.63,17-02-2025,Approver6
100006404,30,02-01-2025,BPS,P01-CENTRAL,1010003,03-01-2025,User751,1433037.73,23-01-2025,Approver9
100008072,40,31-01-2025,KLN,P02-CENTRAL,1010015,10-02-2025,User887,246965.44,30-03-2025,Approver4
100014955,50,16-11-2025,BPS,P40-BPS,4040308,21-11-2025,User894,175240.3,16-12-2025,Approver2
100007978,60,08-01-2025,VSP,P01-CENTRAL,1010014,11-01-2025,User420,299431.15,25-02-2025,Approver13
100006159,50,25-04-2025,JSR,P02-CENTRAL,1010002,02-05-2025,User710,1340872.11,04-06-2025,Approver19
100011845,50,05-08-2025,ANG,P30-ANG,3030211,06-08-2025,User653,1616.69,14-09-2025,Approver5
100013006,30,13-11-2024,DOL,P50-DOL,3030213,17-11-2024,User851,796.35,27-12-2024,Approver19
100009889,40,21-02-2025,KLN,P20-KLN,3030203,01-03-2025,User384,18556.77,03-04-2025,Approver12
100011452,70,25-12-2024,KLN,P20-KLN,3030210,26-12-2024,User568,33366.12,13-02-2025,Approver7
100006903,10,17-09-2025,VSP,P02-CENTRAL,1010005,24-09-2025,User833,244453.57,13-11-2025,Approver9
100006353,50,18-03-2025,VSP,P02-CENTRAL,1010003,22-03-2025,User684,1600847.87,16-05-2025,Approver20
100011327,40,18-03-2025,KLN,P20-KLN,3030208,19-03-2025,User108,18152.68,05-05-2025,Approver19
100012079,30,19-07-2024,ANG,P30-ANG,3030211,20-07-2024,User477,1597.29,07-09-2024,Approver11
100012237,10,06-02-2025,VSP,P60-VSP,3030212,12-02-2025,User198,3082.16,30-03-2025,Approver6
100010541,70,15-11-2025,VSP,P60-VSP,3030205,16-11-2025,User595,3856.32,23-12-2025,Approver13
100010131,30,23-11-2024,KLN,P20-KLN,3030204,01-12-2024,User885,15726.48,22-01-2025,Approver18
100006755,10,31-01-2025,VSP,P02-CENTRAL,1010004,02-02-2025,User887,1697390.06,24-02-2025,Approver14
100011834,40,08-09-2025,BPS,P40-BPS,3030211,16-09-2025,User821,535.42,05-10-2025,Approver11
100008972,20,25-05-2025,DOL,P50-DOL,3030201,29-05-2025,User775,16798.36,11-06-2025,Approver19
100007083,90,11-07-2025,VSP,P02-CENTRAL,1010007,16-07-2025,User935,255249.11,15-09-2025,Approver7
100008921,30,07-11-2025,JSR,P10-JSR,3030201,15-11-2025,User571,15737.42,13-12-2025,Approver13
100006312,30,08-04-2025,JSR,P02-CENTRAL,1010002,09-04-2025,User373,3672169.91,24-05-2025,Approver1
100010645,40,09-03-2025,VSP,P60-VSP,3030205,10-03-2025,User476,3550.31,25-04-2025,Approver16
100006662,10,16-05-2025,ANG,P01-CENTRAL,1010004,21-05-2025,User208,30788.5,06-06-2025,Approver4
100013058,40,29-10-2025,KLN,P20-KLN,3030213,03-11-2025,User415,635.49,11-12-2025,Approver3
100007990,90,19-02-2025,JSR,P01-CENTRAL,1010014,20-02-2025,User312,548594.13,25-03-2025,Approver14
100009666,30,29-12-2024,JSR,P10-JSR,3030203,04-01-2025,User398,11361.63,17-01-2025,Approver4
100006307,20,01-09-2025,DOL,P02-CENTRAL,1010002,26-09-2025,User773,1623082.44,15-10-2025,Approver20
100008336,20,18-12-2025,KLN,P01-CENTRAL,2020103,21-12-2025,User374,222728.96,09-01-2026,Approver8
100010791,80,04-03-2025,KLN,P20-KLN,3030206,07-03-2025,User357,20250.25,17-04-2025,Approver12
100008357,40,05-12-2024,DOL,P02-CENTRAL,2020103,10-12-2024,User285,182142.75,02-01-2025,Approver4
100009703,70,13-11-2024,ANG,P30-ANG,3030203,14-11-2024,User414,7139.9,13-12-2024,Approver14
100009805,40,23-11-2024,DOL,P50-DOL,3030203,04-12-2024,User357,6392.72,02-01-2025,Approver17
100007928,60,21-10-2025,BPS,P01-CENTRAL,1010014,22-10-2025,User173,768258.9,16-11-2025,Approver3
100014581,20,20-10-2025,JSR,P10-JSR,4040304,21-10-2025,User950,229388.11,28-11-2025,Approver11
100009428,90,27-09-2025,ANG,P30-ANG,3030202,28-09-2025,User934,24879.33,16-11-2025,Approver2
100006750,60,13-08-2025,BPS,P01-CENTRAL,1010004,18-08-2025,User241,474652.76,09-09-2025,Approver7
100009639,30,14-08-2024,KLN,P20-KLN,3030203,17-08-2024,User315,9285.91,12-09-2024,Approver7
100013730,50,11-06-2024,ANG,P30-ANG,3030215,26-06-2024,User970,2678.31,19-07-2024,Approver15
100014897,10,22-01-2025,VSP,P60-VSP,4040307,10-02-2025,User302,1238954.36,01-04-2025,Approver1
100007267,60,27-11-2025,ANG,P01-CENTRAL,1010008,29-11-2025,User959,1000213.93,22-01-2026,Approver1
100013498,50,25-06-2024,VSP,P60-VSP,3030215,23-07-2024,User890,3051.57,11-10-2024,Approver4
100013773,90,14-08-2024,DOL,P50-DOL,3030215,16-08-2024,User163,1935.47,02-09-2024,Approver9
100008957,90,14-07-2024,VSP,P60-VSP,3030201,16-07-2024,User107,23483.39,19-08-2024,Approver2
100009596,70,30-07-2024,KLN,P20-KLN,3030203,03-08-2024,User521,6318.99,16-09-2024,Approver5
100008135,90,28-12-2025,KLN,P01-CENTRAL,1010015,29-12-2025,User537,346220.55,06-01-2026,Approver10
100013180,10,12-01-2025,BPS,P40-BPS,3030214,13-01-2025,User292,14150.43,26-01-2025,Approver6
100013158,10,09-10-2025,DOL,P50-DOL,3030213,11-10-2025,User952,538.77,06-11-2025,Approver18
100013122,80,12-06-2025,VSP,P60-VSP,3030213,15-06-2025,User140,693.29,08-07-2025,Approver8
100011067,60,06-05-2025,JSR,P10-JSR,3030207,16-05-2025,User764,78527.58,12-06-2025,Approver2
100010110,30,28-10-2024,BPS,P40-BPS,3030204,09-11-2024,User163,5223.22,11-12-2024,Approver13
100010970,50,04-12-2025,KLN,P20-KLN,3030207,11-12-2025,User213,92298.89,05-01-2026,Approver10
100010905,10,12-10-2024,KLN,P20-KLN,3030206,19-10-2024,User848,21108.3,28-10-2024,Approver5
100013295,20,17-01-2025,VSP,P60-VSP,3030214,20-01-2025,User296,2834.42,08-03-2025,Approver2
100006515,50,03-08-2025,KLN,P02-CENTRAL,1010003,13-08-2025,User105,1074231.42,23-09-2025,Approver12
100006895,80,19-10-2025,DOL,P02-CENTRAL,1010005,22-10-2025,User365,4606.43,11-11-2025,Approver4
100006410,60,11-11-2024,JSR,P01-CENTRAL,1010003,12-12-2024,User341,1120169.33,23-01-2025,Approver18
100014460,30,02-05-2025,JSR,P11-JSR,4040302,08-05-2025,User418,242831.63,25-05-2025,Approver15
100015179,50,18-10-2024,DOL,P02-CENTRAL,5050403,22-10-2024,User272,25373130.15,12-11-2024,Approver9
100009462,60,09-10-2025,VSP,P60-VSP,3030202,19-10-2025,User151,41430.81,15-11-2025,Approver10
100006900,40,08-02-2025,KLN,P02-CENTRAL,1010005,19-02-2025,User391,400475.3,10-04-2025,Approver4
100006208,70,19-11-2025,ANG,P01-CENTRAL,1010002,20-11-2025,User610,2197713.65,01-12-2025,Approver13
100011204,30,05-11-2025,KLN,P20-KLN,3030208,13-11-2025,User190,43609.01,13-01-2026,Approver19
100006459,40,15-04-2025,VSP,P01-CENTRAL,1010003,22-04-2025,User688,1199773.25,06-05-2025,Approver4
100008055,90,23-07-2025,KLN,P01-CENTRAL,1010015,06-08-2025,User568,397553.49,06-09-2025,Approver17
100008431,20,07-10-2024,KLN,P01-CENTRAL,2020106,17-10-2024,User938,425139.54,08-11-2024,Approver20
100006251,20,08-08-2024,BPS,P02-CENTRAL,1010002,11-08-2024,User372,1285827.65,11-09-2024,Approver20
100014450,50,06-05-2025,ANG,P30-ANG,4040302,10-05-2025,User574,246550.98,30-05-2025,Approver4
100011438,60,14-09-2024,VSP,P60-VSP,3030210,15-09-2024,User243,53867.56,13-10-2024,Approver1
100007108,90,05-02-2025,ANG,P01-CENTRAL,1010007,06-02-2025,User510,139047.02,15-03-2025,Approver2
100009390,10,28-06-2025,VSP,P60-VSP,3030202,30-06-2025,User121,19374.68,09-09-2025,Approver11
100011980,40,18-03-2025,JSR,P11-JSR,3030211,19-03-2025,User277,703.94,22-04-2025,Approver15
100007714,10,13-07-2025,KLN,P01-CENTRAL,1010012,20-07-2025,User483,276791.89,25-08-2025,Approver15
100009912,70,24-03-2025,BPS,P40-BPS,3030203,25-03-2025,User716,12042.1,06-05-2025,Approver20
100011384,70,06-09-2025,ANG,P30-ANG,3030209,12-09-2025,User851,91978.37,06-10-2025,Approver5
100006716,60,03-09-2024,KLN,P02-CENTRAL,1010004,15-09-2024,User213,18513.01,30-10-2024,Approver16
100006553,90,12-12-2024,BPS,P02-CENTRAL,1010004,14-12-2024,User363,804899.39,15-01-2025,Approver8
100007440,70,07-02-2025,BPS,P01-CENTRAL,1010009,03-03-2025,User262,1427017.12,20-05-2025,Approver17
100008271,40,09-06-2025,JSR,P01-CENTRAL,2020102,10-06-2025,User464,777170.61,27-07-2025,Approver10
100009145,90,30-11-2024,KLN,P20-KLN,3030201,04-12-2024,User556,12163.45,24-12-2024,Approver13
100012918,70,25-10-2025,ANG,P30-ANG,3030213,29-10-2025,User864,755.21,09-12-2025,Approver9
100008057,90,26-03-2025,JSR,P02-CENTRAL,1010015,27-03-2025,User512,270769.83,16-04-2025,Approver4
100007926,10,04-06-2025,VSP,P02-CENTRAL,1010014,13-06-2025,User587,435280.81,07-08-2025,Approver19
100006635,80,06-05-2025,BPS,P01-CENTRAL,1010004,12-05-2025,User272,1392343.43,01-07-2025,Approver3
100012083,30,31-08-2025,DOL,P50-DOL,3030211,06-09-2025,User757,1752.57,09-10-2025,Approver3
100006317,70,30-03-2025,DOL,P01-CENTRAL,1010002,07-04-2025,User666,1115731.3,09-05-2025,Approver2
100014522,30,13-09-2025,BPS,P40-BPS,4040303,25-09-2025,User988,1065470.36,23-10-2025,Approver6
100014900,30,09-12-2024,ANG,P30-ANG,4040307,15-12-2024,User821,436360.31,11-01-2025,Approver14
100011425,50,15-09-2024,BPS,P40-BPS,3030209,03-10-2024,User865,177748.46,15-11-2024,Approver1
100006428,90,02-01-2025,JSR,P02-CENTRAL,1010003,04-01-2025,User145,1184785.15,18-02-2025,Approver7
100013604,90,06-03-2025,ANG,P30-ANG,3030215,08-03-2025,User849,3545.97,29-03-2025,Approver10
100006106,80,10-08-2025,KLN,P02-CENTRAL,1010001,11-08-2025,User762,2263853.81,22-09-2025,Approver15
100009042,20,04-09-2024,DOL,P50-DOL,3030201,11-09-2024,User443,35257.27,13-10-2024,Approver20
100010239,80,26-09-2024,ANG,P30-ANG,3030204,30-09-2024,User835,9094.42,13-10-2024,Approver14
100008170,70,30-12-2024,BPS,P02-CENTRAL,2020101,01-01-2025,User321,882107.04,09-02-2025,Approver13
100007710,40,05-11-2024,KLN,P02-CENTRAL,1010012,07-11-2024,User776,284018.03,08-12-2024,Approver3
100006090,40,26-11-2024,KLN,P02-CENTRAL,1010001,11-12-2024,User580,1174067.77,13-02-2025,Approver8
100013015,40,22-08-2024,ANG,P30-ANG,3030213,23-08-2024,User781,1372.92,05-09-2024,Approver11
100013334,40,01-07-2024,JSR,P10-JSR,3030214,06-07-2024,User619,4960.01,24-08-2024,Approver3
100008242,40,09-03-2025,KLN,P02-CENTRAL,2020102,14-03-2025,User448,2138675.43,10-04-2025,Approver2
100009175,80,21-10-2024,BPS,P40-BPS,3030202,25-10-2024,User804,18250.96,01-12-2024,Approver18
100013646,20,23-03-2025,ANG,P30-ANG,3030215,29-03-2025,User180,5866.25,25-05-2025,Approver12
100012260,20,20-04-2025,ANG,P30-ANG,3030212,22-04-2025,User385,3189.22,04-06-2025,Approver15
100012733,10,27-11-2024,JSR,P11-JSR,3030213,28-11-2024,User685,742.87,28-12-2024,Approver2
100007950,10,02-05-2025,BPS,P02-CENTRAL,1010014,11-05-2025,User934,459498.04,06-07-2025,Approver8
100010045,40,23-09-2024,KLN,P20-KLN,3030204,26-09-2024,User384,6327.37,01-11-2024,Approver18
100015055,50,24-04-2025,BPS,P40-BPS,4040308,13-05-2025,User583,314440.09,06-06-2025,Approver15
100008849,90,15-12-2025,JSR,P10-JSR,3030201,26-12-2025,User887,16251.86,04-01-2026,Approver2
100012369,70,03-06-2025,DOL,P50-DOL,3030212,04-06-2025,User623,1667.97,02-07-2025,Approver8
100006002,10,30-04-2025,JSR,P01-CENTRAL,1010001,04-05-2025,User959,3978855.85,30-05-2025,Approver10
100012140,50,24-03-2025,ANG,P30-ANG,3030211,27-03-2025,User449,634.49,18-05-2025,Approver11
100010338,10,22-11-2025,VSP,P60-VSP,3030205,28-11-2025,User836,7891.55,28-12-2025,Approver10
100012048,50,11-08-2025,DOL,P50-DOL,3030211,18-08-2025,User116,1439.65,16-09-2025,Approver19
100006936,80,10-05-2025,VSP,P02-CENTRAL,1010005,16-05-2025,User748,337844.53,25-05-2025,Approver11
100006714,70,26-11-2024,ANG,P01-CENTRAL,1010004,12-12-2024,User195,1262864.28,01-02-2025,Approver1
100008721,40,23-09-2024,KLN,P01-CENTRAL,2020113,09-10-2024,User998,1614471.18,15-11-2024,Approver10
100015154,50,22-11-2025,DOL,P02-CENTRAL,5050402,04-12-2025,User373,34187871.62,05-01-2026,Approver5
100011206,80,18-05-2025,ANG,P30-ANG,3030208,24-05-2025,User673,23287.47,25-06-2025,Approver1
100013837,10,03-11-2024,BPS,P40-BPS,3030215,12-11-2024,User290,1755.8,09-01-2025,Approver20
100006592,10,19-07-2024,BPS,P01-CENTRAL,1010004,21-07-2024,User184,1468629.79,09-08-2024,Approver14
100015023,30,16-07-2024,DOL,P50-DOL,4040308,19-07-2024,User757,199743.22,11-08-2024,Approver20
100013686,80,28-07-2024,DOL,P50-DOL,3030215,17-08-2024,User847,2793.4,30-09-2024,Approver9
100008937,70,23-08-2025,JSR,P10-JSR,3030201,24-08-2025,User688,15209.15,25-09-2025,Approver20
100014704,90,23-05-2025,ANG,P30-ANG,4040304,28-05-2025,User896,167108.78,27-06-2025,Approver3
100008449,80,09-05-2025,BPS,P01-CENTRAL,2020106,16-05-2025,User529,381060.42,27-06-2025,Approver5
100007577,50,01-08-2025,VSP,P01-CENTRAL,1010010,03-08-2025,User251,486172.55,02-09-2025,Approver15
100014211,50,18-04-2025,BPS,P40-BPS,4040301,21-04-2025,User709,371563.49,14-06-2025,Approver1
100009763,10,27-02-2025,DOL,P50-DOL,3030203,04-03-2025,User628,12159.14,31-03-2025,Approver10
100006214,30,28-07-2024,ANG,P02-CENTRAL,1010002,09-08-2024,User970,991584.6,27-09-2024,Approver5
